site_id,datetime,variable,depth,observation
CANN,2023-01-01T00:00:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-01T00:10:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-01T00:20:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-01T00:30:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-01T00:40:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-01T00:50:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-01T00:59:59Z,salt,1.5,0.5299999713897705
CANN,2023-01-02T00:00:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-02T00:10:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-02T00:20:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-02T00:30:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-02T00:40:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-02T00:50:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-02T00:59:59Z,salt,1.5,0.5299999713897705
CANN,2023-01-03T00:00:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-03T00:10:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-03T00:20:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-03T00:30:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-03T00:40:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-03T00:50:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-03T00:59:59Z,salt,1.5,0.5299999713897705
CANN,2023-01-04T00:00:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-04T00:10:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-04T00:20:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-04T00:30:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-04T00:40:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-04T00:50:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-04T00:59:59Z,salt,1.5,0.5299999713897705
CANN,2023-01-05T00:00:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-05T00:10:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-05T00:20:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-05T00:30:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-05T00:40:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-05T00:50:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-05T00:59:59Z,salt,1.5,0.5299999713897705
CANN,2023-01-06T00:00:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-06T00:10:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-06T00:20:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-06T00:30:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-06T00:40:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-06T00:50:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-06T00:59:59Z,salt,1.5,0.5299999713897705
CANN,2023-01-07T00:00:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-07T00:10:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-07T00:20:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-07T00:30:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-07T00:40:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-07T00:50:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-07T00:59:59Z,salt,1.5,0.5299999713897705
CANN,2023-01-08T00:00:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-08T00:10:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-08T00:20:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-08T00:30:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-08T00:40:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-08T00:50:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-08T00:59:59Z,salt,1.5,0.5299999713897705
CANN,2023-01-09T00:00:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-09T00:10:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-09T00:20:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-09T00:30:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-09T00:40:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-09T00:50:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-09T00:59:59Z,salt,1.5,0.5299999713897705
CANN,2023-01-10T00:00:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-10T00:10:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-10T00:20:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-10T00:30:00Z,salt,1.5,0.5379999876022339
CANN,2023-01-10T00:40:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-10T00:50:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-10T00:59:59Z,salt,1.5,0.5400000214576721
CANN,2023-01-11T00:00:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-11T00:10:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-11T00:20:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-11T00:30:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-11T00:40:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-11T00:50:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-11T00:59:59Z,salt,1.5,0.5400000214576721
CANN,2023-01-12T00:00:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-12T00:10:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-12T00:20:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-12T00:30:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-12T00:40:00Z,salt,1.5,0.5350000262260437
CANN,2023-01-12T00:50:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-12T00:59:59Z,salt,1.5,0.5400000214576721
CANN,2023-01-13T00:00:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-13T00:10:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-13T00:20:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-13T00:30:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-13T00:40:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-13T00:50:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-13T00:59:59Z,salt,1.5,0.5299999713897705
CANN,2023-01-14T00:00:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-14T00:10:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-14T00:20:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-14T00:30:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-14T00:40:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-14T00:50:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-14T00:59:59Z,salt,1.5,0.5299999713897705
CANN,2023-01-15T00:00:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-15T00:10:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-15T00:20:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-15T00:30:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-15T00:40:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-15T00:50:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-15T00:59:59Z,salt,1.5,0.5329999923706055
CANN,2023-01-16T00:00:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-16T00:10:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-16T00:20:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-16T00:30:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-16T00:40:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-16T00:50:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-16T00:59:59Z,salt,1.5,0.5299999713897705
CANN,2023-01-17T00:00:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-17T00:10:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-17T00:20:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-17T00:30:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-17T00:40:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-17T00:50:00Z,salt,1.5,0.5299999713897705
CANN,2023-01-17T00:59:59Z,salt,1.5,0.5299999713897705
CANN,2023-01-18T00:00:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-18T00:10:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-18T00:20:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-18T00:30:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-18T00:40:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-18T00:50:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-18T00:59:59Z,salt,1.5,0.5400000214576721
CANN,2023-01-19T00:00:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-19T00:10:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-19T00:20:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-19T00:30:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-19T00:40:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-19T00:50:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-19T00:59:59Z,salt,1.5,0.5400000214576721
CANN,2023-01-20T00:00:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-20T00:10:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-20T00:20:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-20T00:30:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-20T00:40:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-20T00:50:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-20T00:59:59Z,salt,1.5,0.5400000214576721
CANN,2023-01-21T00:00:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-21T00:10:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-21T00:20:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-21T00:30:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-21T00:40:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-21T00:50:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-21T00:59:59Z,salt,1.5,0.5400000214576721
CANN,2023-01-22T00:00:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-22T00:10:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-22T00:20:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-22T00:30:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-22T00:40:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-22T00:50:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-22T00:59:59Z,salt,1.5,0.5400000214576721
CANN,2023-01-23T00:00:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-23T00:10:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-23T00:20:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-23T00:30:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-23T00:40:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-23T00:50:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-23T00:59:59Z,salt,1.5,0.5400000214576721
CANN,2023-01-24T00:00:00Z,salt,1.5,0.550000011920929
CANN,2023-01-24T00:10:00Z,salt,1.5,0.550000011920929
CANN,2023-01-24T00:20:00Z,salt,1.5,0.550000011920929
CANN,2023-01-24T00:30:00Z,salt,1.5,0.550000011920929
CANN,2023-01-24T00:40:00Z,salt,1.5,0.550000011920929
CANN,2023-01-24T00:50:00Z,salt,1.5,0.550000011920929
CANN,2023-01-24T00:59:59Z,salt,1.5,0.550000011920929
CANN,2023-01-25T00:00:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-25T00:10:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-25T00:20:00Z,salt,1.5,0.5479999780654907
CANN,2023-01-25T00:30:00Z,salt,1.5,0.5479999780654907
CANN,2023-01-25T00:40:00Z,salt,1.5,0.5479999780654907
CANN,2023-01-25T00:50:00Z,salt,1.5,0.550000011920929
CANN,2023-01-25T00:59:59Z,salt,1.5,0.550000011920929
CANN,2023-01-26T00:00:00Z,salt,1.5,0.550000011920929
CANN,2023-01-26T00:10:00Z,salt,1.5,0.550000011920929
CANN,2023-01-26T00:20:00Z,salt,1.5,0.550000011920929
CANN,2023-01-26T00:30:00Z,salt,1.5,0.550000011920929
CANN,2023-01-26T00:40:00Z,salt,1.5,0.550000011920929
CANN,2023-01-26T00:50:00Z,salt,1.5,0.550000011920929
CANN,2023-01-26T00:59:59Z,salt,1.5,0.550000011920929
CANN,2023-01-27T00:00:00Z,salt,1.5,0.550000011920929
CANN,2023-01-27T00:10:00Z,salt,1.5,0.550000011920929
CANN,2023-01-27T00:20:00Z,salt,1.5,0.550000011920929
CANN,2023-01-27T00:30:00Z,salt,1.5,0.550000011920929
CANN,2023-01-27T00:40:00Z,salt,1.5,0.550000011920929
CANN,2023-01-27T00:50:00Z,salt,1.5,0.550000011920929
CANN,2023-01-27T00:59:59Z,salt,1.5,0.550000011920929
CANN,2023-01-28T00:00:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-28T00:10:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-28T00:20:00Z,salt,1.5,0.5400000214576721
CANN,2023-01-28T00:30:00Z,salt,1.5,0.5479999780654907
CANN,2023-01-28T00:40:00Z,salt,1.5,0.550000011920929
CANN,2023-01-28T00:50:00Z,salt,1.5,0.550000011920929
CANN,2023-01-28T00:59:59Z,salt,1.5,0.550000011920929
CANN,2023-01-29T00:00:00Z,salt,1.5,0.550000011920929
CANN,2023-01-29T00:10:00Z,salt,1.5,0.550000011920929
CANN,2023-01-29T00:20:00Z,salt,1.5,0.550000011920929
CANN,2023-01-29T00:30:00Z,salt,1.5,0.550000011920929
CANN,2023-01-29T00:40:00Z,salt,1.5,0.550000011920929
CANN,2023-01-29T00:50:00Z,salt,1.5,0.550000011920929
CANN,2023-01-29T00:59:59Z,salt,1.5,0.550000011920929
CANN,2023-01-30T00:00:00Z,salt,1.5,0.550000011920929
CANN,2023-01-30T00:10:00Z,salt,1.5,0.550000011920929
CANN,2023-01-30T00:20:00Z,salt,1.5,0.550000011920929
CANN,2023-01-30T00:30:00Z,salt,1.5,0.550000011920929
CANN,2023-01-30T00:40:00Z,salt,1.5,0.550000011920929
CANN,2023-01-30T00:50:00Z,salt,1.5,0.550000011920929
CANN,2023-01-30T00:59:59Z,salt,1.5,0.550000011920929
CANN,2023-01-31T00:00:00Z,salt,1.5,0.550000011920929
CANN,2023-01-31T00:10:00Z,salt,1.5,0.550000011920929
CANN,2023-01-31T00:20:00Z,salt,1.5,0.550000011920929
CANN,2023-01-31T00:30:00Z,salt,1.5,0.550000011920929
CANN,2023-01-31T00:40:00Z,salt,1.5,0.550000011920929
CANN,2023-01-31T00:50:00Z,salt,1.5,0.550000011920929
CANN,2023-01-31T00:59:59Z,salt,1.5,0.550000011920929
CANN,2023-02-01T00:00:00Z,salt,1.5,0.550000011920929
CANN,2023-02-01T00:10:00Z,salt,1.5,0.5429999828338623
CANN,2023-02-01T00:20:00Z,salt,1.5,0.5400000214576721
CANN,2023-02-01T00:30:00Z,salt,1.5,0.5400000214576721
CANN,2023-02-01T00:40:00Z,salt,1.5,0.5400000214576721
CANN,2023-02-01T00:50:00Z,salt,1.5,0.5400000214576721
CANN,2023-02-01T00:59:59Z,salt,1.5,0.5400000214576721
CANN,2023-02-02T00:00:00Z,salt,1.5,0.550000011920929
CANN,2023-02-02T00:10:00Z,salt,1.5,0.550000011920929
CANN,2023-02-02T00:20:00Z,salt,1.5,0.550000011920929
CANN,2023-02-02T00:30:00Z,salt,1.5,0.550000011920929
CANN,2023-02-02T00:40:00Z,salt,1.5,0.550000011920929
CANN,2023-02-02T00:50:00Z,salt,1.5,0.550000011920929
CANN,2023-02-02T00:59:59Z,salt,1.5,0.550000011920929
CANN,2023-02-03T00:00:00Z,salt,1.5,0.550000011920929
CANN,2023-02-03T00:10:00Z,salt,1.5,0.550000011920929
CANN,2023-02-03T00:20:00Z,salt,1.5,0.550000011920929
CANN,2023-02-03T00:30:00Z,salt,1.5,0.550000011920929
CANN,2023-02-03T00:40:00Z,salt,1.5,0.550000011920929
CANN,2023-02-03T00:50:00Z,salt,1.5,0.550000011920929
CANN,2023-02-03T00:59:59Z,salt,1.5,0.550000011920929
CANN,2023-02-04T00:00:00Z,salt,1.5,0.550000011920929
CANN,2023-02-04T00:10:00Z,salt,1.5,0.550000011920929
CANN,2023-02-04T00:20:00Z,salt,1.5,0.550000011920929
CANN,2023-02-04T00:30:00Z,salt,1.5,0.550000011920929
CANN,2023-02-04T00:40:00Z,salt,1.5,0.550000011920929
CANN,2023-02-04T00:50:00Z,salt,1.5,0.550000011920929
CANN,2023-02-04T00:59:59Z,salt,1.5,0.550000011920929
CANN,2023-02-05T00:00:00Z,salt,1.5,0.550000011920929
CANN,2023-02-05T00:10:00Z,salt,1.5,0.550000011920929
CANN,2023-02-05T00:20:00Z,salt,1.5,0.550000011920929
CANN,2023-02-05T00:30:00Z,salt,1.5,0.550000011920929
CANN,2023-02-05T00:40:00Z,salt,1.5,0.550000011920929
CANN,2023-02-05T00:50:00Z,salt,1.5,0.550000011920929
CANN,2023-02-05T00:59:59Z,salt,1.5,0.550000011920929
CANN,2023-02-06T00:00:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-06T00:10:00Z,salt,1.5,0.5550000071525574
CANN,2023-02-06T00:20:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-06T00:30:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-06T00:40:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-06T00:50:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-06T00:59:59Z,salt,1.5,0.5600000023841858
CANN,2023-02-07T00:00:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-07T00:10:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-07T00:20:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-07T00:30:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-07T00:40:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-07T00:50:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-07T00:59:59Z,salt,1.5,0.5550000071525574
CANN,2023-02-08T00:00:00Z,salt,1.5,0.5529999732971191
CANN,2023-02-08T00:10:00Z,salt,1.5,0.550000011920929
CANN,2023-02-08T00:20:00Z,salt,1.5,0.5550000071525574
CANN,2023-02-08T00:30:00Z,salt,1.5,0.550000011920929
CANN,2023-02-08T00:40:00Z,salt,1.5,0.5529999732971191
CANN,2023-02-08T00:50:00Z,salt,1.5,0.5550000071525574
CANN,2023-02-08T00:59:59Z,salt,1.5,0.5550000071525574
CANN,2023-02-09T00:00:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-09T00:10:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-09T00:20:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-09T00:30:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-09T00:40:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-09T00:50:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-09T00:59:59Z,salt,1.5,0.5600000023841858
CANN,2023-02-10T00:00:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-10T00:10:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-10T00:20:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-10T00:30:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-10T00:40:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-10T00:50:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-10T00:59:59Z,salt,1.5,0.5600000023841858
CANN,2023-02-11T00:00:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-11T00:10:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-11T00:20:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-11T00:30:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-11T00:40:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-11T00:50:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-11T00:59:59Z,salt,1.5,0.5600000023841858
CANN,2023-02-12T00:00:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-12T00:10:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-12T00:20:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-12T00:30:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-12T00:40:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-12T00:50:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-12T00:59:59Z,salt,1.5,0.5600000023841858
CANN,2023-02-13T00:00:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-13T00:10:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-13T00:20:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-13T00:30:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-13T00:40:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-13T00:50:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-13T00:59:59Z,salt,1.5,0.5630000233650208
CANN,2023-02-14T00:00:00Z,salt,1.5,0.5649999976158142
CANN,2023-02-14T00:10:00Z,salt,1.5,0.5649999976158142
CANN,2023-02-14T00:20:00Z,salt,1.5,0.5630000233650208
CANN,2023-02-14T00:30:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-14T00:40:00Z,salt,1.5,0.5680000185966492
CANN,2023-02-14T00:50:00Z,salt,1.5,0.5630000233650208
CANN,2023-02-14T00:59:59Z,salt,1.5,0.5600000023841858
CANN,2023-02-15T00:00:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-15T00:10:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-15T00:20:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-15T00:30:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-15T00:40:00Z,salt,1.5,0.5600000023841858
CANN,2023-02-15T00:50:00Z,salt,1.5,0.5649999976158142
CANN,2023-02-15T00:59:59Z,salt,1.5,0.5649999976158142
CANN,2023-02-16T00:00:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-16T00:10:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-16T00:20:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-16T00:30:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-16T00:40:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-16T00:50:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-16T00:59:59Z,salt,1.5,0.5699999928474426
CANN,2023-02-17T00:00:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-17T00:10:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-17T00:20:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-17T00:30:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-17T00:40:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-17T00:50:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-17T00:59:59Z,salt,1.5,0.5699999928474426
CANN,2023-02-18T00:00:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-18T00:10:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-18T00:20:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-18T00:30:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-18T00:40:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-18T00:50:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-18T00:59:59Z,salt,1.5,0.5699999928474426
CANN,2023-02-19T00:00:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-19T00:10:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-19T00:20:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-19T00:30:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-19T00:40:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-19T00:50:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-19T00:59:59Z,salt,1.5,0.5699999928474426
CANN,2023-02-20T00:00:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-20T00:10:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-20T00:20:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-20T00:30:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-20T00:40:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-20T00:50:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-20T00:59:59Z,salt,1.5,0.5699999928474426
CANN,2023-02-21T00:00:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-21T00:10:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-21T00:20:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-21T00:30:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-21T00:40:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-21T00:50:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-21T00:59:59Z,salt,1.5,0.5699999928474426
CANN,2023-02-22T00:00:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-22T00:10:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-22T00:20:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-22T00:30:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-22T00:40:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-22T00:50:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-22T00:59:59Z,salt,1.5,0.5699999928474426
CANN,2023-02-23T00:00:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-23T00:10:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-23T00:20:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-23T00:30:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-23T00:40:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-23T00:50:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-23T00:59:59Z,salt,1.5,0.5699999928474426
CANN,2023-02-24T00:00:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-24T00:10:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-24T00:20:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-24T00:30:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-24T00:40:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-24T00:50:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-24T00:59:59Z,salt,1.5,0.5699999928474426
CANN,2023-02-25T00:00:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-25T00:10:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-25T00:20:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-25T00:30:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-25T00:40:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-25T00:50:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-25T00:59:59Z,salt,1.5,0.5699999928474426
CANN,2023-02-26T00:00:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-26T00:10:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-26T00:20:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-26T00:30:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-26T00:40:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-26T00:50:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-26T00:59:59Z,salt,1.5,0.5699999928474426
CANN,2023-02-27T00:00:00Z,salt,1.5,0.5699999928474426
CANN,2023-02-27T00:10:00Z,salt,1.5,0.5699999928474426
