datetime,site_id,observation,variable
2023-01-02T06:59:59Z,CANN,18.600000381469727,Air Temperature Avg
2023-01-02T06:00:00Z,CANN,17.100000381469727,Air Temperature Avg
2023-01-02T05:00:00Z,CANN,16.299999237060547,Air Temperature Avg
2023-01-02T03:59:59Z,CANN,16.600000381469727,Air Temperature Avg
2023-01-02T03:00:00Z,CANN,17.399999618530273,Air Temperature Avg
2023-01-02T02:00:00Z,CANN,18.700000762939453,Air Temperature Avg
2023-01-02T00:59:59Z,CANN,20.299999237060547,Air Temperature Avg
2023-01-02T00:00:00Z,CANN,21.399999618530273,Air Temperature Avg
2023-01-01T23:00:00Z,CANN,19.700000762939453,Air Temperature Avg
2023-01-01T21:59:59Z,CANN,20.299999237060547,Air Temperature Avg
2023-01-01T21:00:00Z,CANN,21.100000381469727,Air Temperature Avg
2023-01-01T20:00:00Z,CANN,21.700000762939453,Air Temperature Avg
2023-01-01T18:59:59Z,CANN,22.200000762939453,Air Temperature Avg
2023-01-01T18:00:00Z,CANN,23.799999237060547,Air Temperature Avg
2023-01-01T17:00:00Z,CANN,24.700000762939453,Air Temperature Avg
2023-01-01T15:59:59Z,CANN,25.200000762939453,Air Temperature Avg
2023-01-01T15:00:00Z,CANN,25.5,Air Temperature Avg
2023-01-01T14:00:00Z,CANN,25.700000762939453,Air Temperature Avg
2023-01-01T12:59:59Z,CANN,25.899999618530273,Air Temperature Avg
2023-01-01T12:00:00Z,CANN,27.100000381469727,Air Temperature Avg
2023-01-01T11:00:00Z,CANN,25.799999237060547,Air Temperature Avg
2023-01-01T09:59:59Z,CANN,24.100000381469727,Air Temperature Avg
2023-01-01T09:00:00Z,CANN,22.600000381469727,Air Temperature Avg
2023-01-01T08:00:00Z,CANN,20.899999618530273,Air Temperature Avg
2023-01-03T06:59:59Z,CANN,20.600000381469727,Air Temperature Avg
2023-01-03T06:00:00Z,CANN,18.799999237060547,Air Temperature Avg
2023-01-03T05:00:00Z,CANN,18,Air Temperature Avg
2023-01-03T03:59:59Z,CANN,18.299999237060547,Air Temperature Avg
2023-01-03T03:00:00Z,CANN,18.899999618530273,Air Temperature Avg
2023-01-03T02:00:00Z,CANN,20,Air Temperature Avg
2023-01-03T00:59:59Z,CANN,21.600000381469727,Air Temperature Avg
2023-01-03T00:00:00Z,CANN,23.100000381469727,Air Temperature Avg
2023-01-02T23:00:00Z,CANN,24.899999618530273,Air Temperature Avg
2023-01-02T21:59:59Z,CANN,26.700000762939453,Air Temperature Avg
2023-01-02T21:00:00Z,CANN,27.700000762939453,Air Temperature Avg
2023-01-02T20:00:00Z,CANN,28.600000381469727,Air Temperature Avg
2023-01-02T18:59:59Z,CANN,30.299999237060547,Air Temperature Avg
2023-01-02T18:00:00Z,CANN,32.099998474121094,Air Temperature Avg
2023-01-02T17:00:00Z,CANN,33.099998474121094,Air Temperature Avg
2023-01-02T15:59:59Z,CANN,33.29999923706055,Air Temperature Avg
2023-01-02T15:00:00Z,CANN,33,Air Temperature Avg
2023-01-02T14:00:00Z,CANN,31.899999618530273,Air Temperature Avg
2023-01-02T12:59:59Z,CANN,30.700000762939453,Air Temperature Avg
2023-01-02T12:00:00Z,CANN,28.799999237060547,Air Temperature Avg
2023-01-02T11:00:00Z,CANN,26.799999237060547,Air Temperature Avg
2023-01-02T09:59:59Z,CANN,24.5,Air Temperature Avg
2023-01-02T09:00:00Z,CANN,22.600000381469727,Air Temperature Avg
2023-01-02T08:00:00Z,CANN,20.700000762939453,Air Temperature Avg
2023-01-04T06:59:59Z,CANN,21.600000381469727,Air Temperature Avg
2023-01-04T06:00:00Z,CANN,19.299999237060547,Air Temperature Avg
2023-01-04T05:00:00Z,CANN,18.200000762939453,Air Temperature Avg
2023-01-04T03:59:59Z,CANN,18.600000381469727,Air Temperature Avg
2023-01-04T03:00:00Z,CANN,19.299999237060547,Air Temperature Avg
2023-01-04T02:00:00Z,CANN,20.200000762939453,Air Temperature Avg
2023-01-04T00:59:59Z,CANN,21.399999618530273,Air Temperature Avg
2023-01-04T00:00:00Z,CANN,23,Air Temperature Avg
2023-01-03T23:00:00Z,CANN,24.700000762939453,Air Temperature Avg
2023-01-03T21:59:59Z,CANN,26.700000762939453,Air Temperature Avg
2023-01-03T21:00:00Z,CANN,29.100000381469727,Air Temperature Avg
2023-01-03T20:00:00Z,CANN,30.299999237060547,Air Temperature Avg
2023-01-03T18:59:59Z,CANN,31.799999237060547,Air Temperature Avg
2023-01-03T18:00:00Z,CANN,33.29999923706055,Air Temperature Avg
2023-01-03T17:00:00Z,CANN,34.29999923706055,Air Temperature Avg
2023-01-03T15:59:59Z,CANN,34.5,Air Temperature Avg
2023-01-03T15:00:00Z,CANN,34.099998474121094,Air Temperature Avg
2023-01-03T14:00:00Z,CANN,33.400001525878906,Air Temperature Avg
2023-01-03T12:59:59Z,CANN,32.400001525878906,Air Temperature Avg
2023-01-03T12:00:00Z,CANN,30.700000762939453,Air Temperature Avg
2023-01-03T11:00:00Z,CANN,28.899999618530273,Air Temperature Avg
2023-01-03T09:59:59Z,CANN,27.700000762939453,Air Temperature Avg
2023-01-03T09:00:00Z,CANN,25.899999618530273,Air Temperature Avg
2023-01-03T08:00:00Z,CANN,23,Air Temperature Avg
2023-01-05T06:59:59Z,CANN,25.5,Air Temperature Avg
2023-01-05T06:00:00Z,CANN,23.399999618530273,Air Temperature Avg
2023-01-05T05:00:00Z,CANN,22,Air Temperature Avg
2023-01-05T03:59:59Z,CANN,22,Air Temperature Avg
2023-01-05T03:00:00Z,CANN,22.299999237060547,Air Temperature Avg
2023-01-05T02:00:00Z,CANN,22.899999618530273,Air Temperature Avg
2023-01-05T00:59:59Z,CANN,24.100000381469727,Air Temperature Avg
2023-01-05T00:00:00Z,CANN,25.5,Air Temperature Avg
2023-01-04T23:00:00Z,CANN,27.700000762939453,Air Temperature Avg
2023-01-04T21:59:59Z,CANN,29.200000762939453,Air Temperature Avg
2023-01-04T21:00:00Z,CANN,29.399999618530273,Air Temperature Avg
2023-01-04T20:00:00Z,CANN,29.600000381469727,Air Temperature Avg
2023-01-04T18:59:59Z,CANN,32,Air Temperature Avg
2023-01-04T18:00:00Z,CANN,34.099998474121094,Air Temperature Avg
2023-01-04T17:00:00Z,CANN,34.900001525878906,Air Temperature Avg
2023-01-04T15:59:59Z,CANN,35,Air Temperature Avg
2023-01-04T15:00:00Z,CANN,35,Air Temperature Avg
2023-01-04T14:00:00Z,CANN,34.5,Air Temperature Avg
2023-01-04T12:59:59Z,CANN,33.5,Air Temperature Avg
2023-01-04T12:00:00Z,CANN,32.099998474121094,Air Temperature Avg
2023-01-04T11:00:00Z,CANN,30.5,Air Temperature Avg
2023-01-04T09:59:59Z,CANN,28.600000381469727,Air Temperature Avg
2023-01-04T09:00:00Z,CANN,26.299999237060547,Air Temperature Avg
2023-01-04T08:00:00Z,CANN,23.799999237060547,Air Temperature Avg
2023-01-06T06:59:59Z,CANN,29.299999237060547,Air Temperature Avg
2023-01-06T06:00:00Z,CANN,27,Air Temperature Avg
2023-01-06T05:00:00Z,CANN,25.899999618530273,Air Temperature Avg
2023-01-06T03:59:59Z,CANN,25.899999618530273,Air Temperature Avg
2023-01-06T03:00:00Z,CANN,26.200000762939453,Air Temperature Avg
2023-01-06T02:00:00Z,CANN,26.399999618530273,Air Temperature Avg
2023-01-06T00:59:59Z,CANN,26.899999618530273,Air Temperature Avg
2023-01-06T00:00:00Z,CANN,26.200000762939453,Air Temperature Avg
2023-01-05T23:00:00Z,CANN,27,Air Temperature Avg
2023-01-05T21:59:59Z,CANN,28.899999618530273,Air Temperature Avg
2023-01-05T21:00:00Z,CANN,29.200000762939453,Air Temperature Avg
2023-01-05T20:00:00Z,CANN,29.200000762939453,Air Temperature Avg
2023-01-05T18:59:59Z,CANN,31.100000381469727,Air Temperature Avg
2023-01-05T18:00:00Z,CANN,34.599998474121094,Air Temperature Avg
2023-01-05T17:00:00Z,CANN,36.599998474121094,Air Temperature Avg
2023-01-05T15:59:59Z,CANN,37.70000076293945,Air Temperature Avg
2023-01-05T15:00:00Z,CANN,37.5,Air Temperature Avg
2023-01-05T14:00:00Z,CANN,37.20000076293945,Air Temperature Avg
2023-01-05T12:59:59Z,CANN,36.5,Air Temperature Avg
2023-01-05T12:00:00Z,CANN,36,Air Temperature Avg
2023-01-05T11:00:00Z,CANN,34.29999923706055,Air Temperature Avg
2023-01-05T09:59:59Z,CANN,32.400001525878906,Air Temperature Avg
2023-01-05T09:00:00Z,CANN,30.299999237060547,Air Temperature Avg
2023-01-05T08:00:00Z,CANN,27.5,Air Temperature Avg
2023-01-07T06:59:59Z,CANN,17.399999618530273,Air Temperature Avg
2023-01-07T06:00:00Z,CANN,15.699999809265137,Air Temperature Avg
2023-01-07T05:00:00Z,CANN,13.800000190734863,Air Temperature Avg
2023-01-07T03:59:59Z,CANN,13.899999618530273,Air Temperature Avg
2023-01-07T03:00:00Z,CANN,14.600000381469727,Air Temperature Avg
2023-01-07T02:00:00Z,CANN,15.199999809265137,Air Temperature Avg
2023-01-07T00:59:59Z,CANN,15.699999809265137,Air Temperature Avg
2023-01-07T00:00:00Z,CANN,16.700000762939453,Air Temperature Avg
2023-01-06T23:00:00Z,CANN,17.700000762939453,Air Temperature Avg
2023-01-06T21:59:59Z,CANN,18.700000762939453,Air Temperature Avg
2023-01-06T21:00:00Z,CANN,20.100000381469727,Air Temperature Avg
2023-01-06T20:00:00Z,CANN,21.299999237060547,Air Temperature Avg
2023-01-06T18:59:59Z,CANN,22.200000762939453,Air Temperature Avg
2023-01-06T18:00:00Z,CANN,23.5,Air Temperature Avg
2023-01-06T17:00:00Z,CANN,24.700000762939453,Air Temperature Avg
2023-01-06T15:59:59Z,CANN,24.5,Air Temperature Avg
2023-01-06T15:00:00Z,CANN,24.700000762939453,Air Temperature Avg
2023-01-06T14:00:00Z,CANN,24.5,Air Temperature Avg
2023-01-06T12:59:59Z,CANN,24.799999237060547,Air Temperature Avg
2023-01-06T12:00:00Z,CANN,26.5,Air Temperature Avg
2023-01-06T11:00:00Z,CANN,28.899999618530273,Air Temperature Avg
2023-01-06T09:59:59Z,CANN,31.5,Air Temperature Avg
2023-01-06T09:00:00Z,CANN,30.700000762939453,Air Temperature Avg
2023-01-06T08:00:00Z,CANN,31.200000762939453,Air Temperature Avg
2023-01-09T06:59:59Z,CANN,22.899999618530273,Air Temperature Avg
2023-01-09T06:00:00Z,CANN,20.799999237060547,Air Temperature Avg
2023-01-09T05:00:00Z,CANN,19.200000762939453,Air Temperature Avg
2023-01-09T03:59:59Z,CANN,20,Air Temperature Avg
2023-01-09T03:00:00Z,CANN,20.799999237060547,Air Temperature Avg
2023-01-09T02:00:00Z,CANN,21.399999618530273,Air Temperature Avg
2023-01-09T00:59:59Z,CANN,21.5,Air Temperature Avg
2023-01-09T00:00:00Z,CANN,19.600000381469727,Air Temperature Avg
2023-01-08T23:00:00Z,CANN,20.600000381469727,Air Temperature Avg
2023-01-08T21:59:59Z,CANN,20.899999618530273,Air Temperature Avg
2023-01-08T21:00:00Z,CANN,21.5,Air Temperature Avg
2023-01-08T20:00:00Z,CANN,22,Air Temperature Avg
2023-01-08T18:59:59Z,CANN,22.799999237060547,Air Temperature Avg
2023-01-08T18:00:00Z,CANN,24.299999237060547,Air Temperature Avg
2023-01-08T17:00:00Z,CANN,25.299999237060547,Air Temperature Avg
2023-01-08T15:59:59Z,CANN,26,Air Temperature Avg
2023-01-08T15:00:00Z,CANN,26.600000381469727,Air Temperature Avg
2023-01-08T14:00:00Z,CANN,27.200000762939453,Air Temperature Avg
2023-01-08T12:59:59Z,CANN,27.399999618530273,Air Temperature Avg
2023-01-08T12:00:00Z,CANN,27.299999237060547,Air Temperature Avg
2023-01-08T11:00:00Z,CANN,27.799999237060547,Air Temperature Avg
2023-01-08T09:59:59Z,CANN,25.899999618530273,Air Temperature Avg
2023-01-08T09:00:00Z,CANN,23.899999618530273,Air Temperature Avg
2023-01-08T08:00:00Z,CANN,22.200000762939453,Air Temperature Avg
2023-01-13T06:59:59Z,CANN,21.299999237060547,Air Temperature Avg
2023-01-13T06:00:00Z,CANN,19.5,Air Temperature Avg
2023-01-13T05:00:00Z,CANN,17.899999618530273,Air Temperature Avg
2023-01-13T03:59:59Z,CANN,18.200000762939453,Air Temperature Avg
2023-01-13T03:00:00Z,CANN,18.700000762939453,Air Temperature Avg
2023-01-13T02:00:00Z,CANN,19.399999618530273,Air Temperature Avg
2023-01-13T00:59:59Z,CANN,19.600000381469727,Air Temperature Avg
2023-01-13T00:00:00Z,CANN,19.899999618530273,Air Temperature Avg
2023-01-12T23:00:00Z,CANN,20.399999618530273,Air Temperature Avg
2023-01-12T21:59:59Z,CANN,20.899999618530273,Air Temperature Avg
2023-01-12T21:00:00Z,CANN,21.5,Air Temperature Avg
2023-01-12T20:00:00Z,CANN,22.200000762939453,Air Temperature Avg
2023-01-12T18:59:59Z,CANN,23.399999618530273,Air Temperature Avg
2023-01-12T18:00:00Z,CANN,25.700000762939453,Air Temperature Avg
2023-01-12T17:00:00Z,CANN,26.899999618530273,Air Temperature Avg
2023-01-12T15:59:59Z,CANN,27.700000762939453,Air Temperature Avg
2023-01-12T15:00:00Z,CANN,28.600000381469727,Air Temperature Avg
2023-01-12T14:00:00Z,CANN,29.700000762939453,Air Temperature Avg
2023-01-12T12:59:59Z,CANN,29.700000762939453,Air Temperature Avg
2023-01-12T12:00:00Z,CANN,29.399999618530273,Air Temperature Avg
2023-01-12T11:00:00Z,CANN,30,Air Temperature Avg
2023-01-12T09:59:59Z,CANN,28.100000381469727,Air Temperature Avg
2023-01-12T09:00:00Z,CANN,25.899999618530273,Air Temperature Avg
2023-01-12T08:00:00Z,CANN,24,Air Temperature Avg
2023-01-18T06:59:59Z,CANN,18.200000762939453,Air Temperature Avg
2023-01-18T06:00:00Z,CANN,16.700000762939453,Air Temperature Avg
2023-01-18T05:00:00Z,CANN,16,Air Temperature Avg
2023-01-18T03:59:59Z,CANN,16.200000762939453,Air Temperature Avg
2023-01-18T03:00:00Z,CANN,16.399999618530273,Air Temperature Avg
2023-01-18T02:00:00Z,CANN,16.899999618530273,Air Temperature Avg
2023-01-08T06:59:59Z,CANN,20.600000381469727,Air Temperature Avg
2023-01-08T06:00:00Z,CANN,19,Air Temperature Avg
2023-01-08T05:00:00Z,CANN,17.399999618530273,Air Temperature Avg
2023-01-08T03:59:59Z,CANN,16.600000381469727,Air Temperature Avg
2023-01-08T03:00:00Z,CANN,16.299999237060547,Air Temperature Avg
2023-01-08T02:00:00Z,CANN,16.700000762939453,Air Temperature Avg
2023-01-08T00:59:59Z,CANN,17.299999237060547,Air Temperature Avg
2023-01-08T00:00:00Z,CANN,18.100000381469727,Air Temperature Avg
2023-01-07T23:00:00Z,CANN,18.899999618530273,Air Temperature Avg
2023-01-07T21:59:59Z,CANN,19.299999237060547,Air Temperature Avg
2023-01-07T21:00:00Z,CANN,19.799999237060547,Air Temperature Avg
2023-01-07T20:00:00Z,CANN,20.200000762939453,Air Temperature Avg
2023-01-07T18:59:59Z,CANN,20.799999237060547,Air Temperature Avg
2023-01-07T18:00:00Z,CANN,22.399999618530273,Air Temperature Avg
2023-01-07T17:00:00Z,CANN,23.600000381469727,Air Temperature Avg
2023-01-07T15:59:59Z,CANN,24.100000381469727,Air Temperature Avg
2023-01-07T15:00:00Z,CANN,24,Air Temperature Avg
2023-01-07T14:00:00Z,CANN,24.899999618530273,Air Temperature Avg
2023-01-07T12:59:59Z,CANN,25.399999618530273,Air Temperature Avg
2023-01-07T12:00:00Z,CANN,25.5,Air Temperature Avg
2023-01-07T11:00:00Z,CANN,24.5,Air Temperature Avg
2023-01-07T09:59:59Z,CANN,22.700000762939453,Air Temperature Avg
2023-01-07T09:00:00Z,CANN,20.600000381469727,Air Temperature Avg
2023-01-07T08:00:00Z,CANN,18.799999237060547,Air Temperature Avg
2023-01-10T06:59:59Z,CANN,29.799999237060547,Air Temperature Avg
2023-01-10T06:00:00Z,CANN,27.799999237060547,Air Temperature Avg
2023-01-10T05:00:00Z,CANN,28,Air Temperature Avg
2023-01-10T03:59:59Z,CANN,27.399999618530273,Air Temperature Avg
2023-01-10T03:00:00Z,CANN,25.799999237060547,Air Temperature Avg
2023-01-10T02:00:00Z,CANN,25.200000762939453,Air Temperature Avg
2023-01-10T00:59:59Z,CANN,24,Air Temperature Avg
2023-01-10T00:00:00Z,CANN,24.899999618530273,Air Temperature Avg
2023-01-09T23:00:00Z,CANN,26.799999237060547,Air Temperature Avg
2023-01-09T21:59:59Z,CANN,25.899999618530273,Air Temperature Avg
2023-01-09T21:00:00Z,CANN,26.600000381469727,Air Temperature Avg
2023-01-09T20:00:00Z,CANN,27.100000381469727,Air Temperature Avg
2023-01-09T18:59:59Z,CANN,27.700000762939453,Air Temperature Avg
2023-01-09T18:00:00Z,CANN,29.100000381469727,Air Temperature Avg
2023-01-09T17:00:00Z,CANN,31,Air Temperature Avg
2023-01-09T15:59:59Z,CANN,33.5,Air Temperature Avg
2023-01-09T15:00:00Z,CANN,34.70000076293945,Air Temperature Avg
2023-01-09T14:00:00Z,CANN,36.79999923706055,Air Temperature Avg
2023-01-09T12:59:59Z,CANN,35.79999923706055,Air Temperature Avg
2023-01-09T12:00:00Z,CANN,33.900001525878906,Air Temperature Avg
2023-01-09T11:00:00Z,CANN,31.799999237060547,Air Temperature Avg
2023-01-09T09:59:59Z,CANN,29.799999237060547,Air Temperature Avg
2023-01-09T09:00:00Z,CANN,27.399999618530273,Air Temperature Avg
2023-01-09T08:00:00Z,CANN,24.700000762939453,Air Temperature Avg
2023-01-15T06:59:59Z,CANN,19.899999618530273,Air Temperature Avg
2023-01-15T06:00:00Z,CANN,17.700000762939453,Air Temperature Avg
2023-01-15T05:00:00Z,CANN,16.600000381469727,Air Temperature Avg
2023-01-15T03:59:59Z,CANN,16.899999618530273,Air Temperature Avg
2023-01-15T03:00:00Z,CANN,17.299999237060547,Air Temperature Avg
2023-01-15T02:00:00Z,CANN,18,Air Temperature Avg
2023-01-15T00:59:59Z,CANN,19.100000381469727,Air Temperature Avg
2023-01-15T00:00:00Z,CANN,20.200000762939453,Air Temperature Avg
2023-01-14T23:00:00Z,CANN,21.700000762939453,Air Temperature Avg
2023-01-14T21:59:59Z,CANN,23.299999237060547,Air Temperature Avg
2023-01-14T21:00:00Z,CANN,25,Air Temperature Avg
2023-01-14T20:00:00Z,CANN,26.100000381469727,Air Temperature Avg
2023-01-14T18:59:59Z,CANN,27.799999237060547,Air Temperature Avg
2023-01-14T18:00:00Z,CANN,29.299999237060547,Air Temperature Avg
2023-01-14T17:00:00Z,CANN,30.299999237060547,Air Temperature Avg
2023-01-14T15:59:59Z,CANN,30.600000381469727,Air Temperature Avg
2023-01-14T15:00:00Z,CANN,30.600000381469727,Air Temperature Avg
2023-01-14T14:00:00Z,CANN,30.200000762939453,Air Temperature Avg
2023-01-11T06:59:59Z,CANN,21,Air Temperature Avg
2023-01-11T06:00:00Z,CANN,19.799999237060547,Air Temperature Avg
2023-01-11T05:00:00Z,CANN,19.600000381469727,Air Temperature Avg
2023-01-11T03:59:59Z,CANN,20.200000762939453,Air Temperature Avg
2023-01-11T03:00:00Z,CANN,20.600000381469727,Air Temperature Avg
2023-01-11T02:00:00Z,CANN,20.700000762939453,Air Temperature Avg
2023-01-11T00:59:59Z,CANN,20.799999237060547,Air Temperature Avg
2023-01-11T00:00:00Z,CANN,20.899999618530273,Air Temperature Avg
2023-01-10T23:00:00Z,CANN,20.899999618530273,Air Temperature Avg
2023-01-10T21:59:59Z,CANN,20.799999237060547,Air Temperature Avg
2023-01-10T21:00:00Z,CANN,21,Air Temperature Avg
2023-01-10T20:00:00Z,CANN,21.299999237060547,Air Temperature Avg
2023-01-10T18:59:59Z,CANN,21.700000762939453,Air Temperature Avg
2023-01-10T18:00:00Z,CANN,22.299999237060547,Air Temperature Avg
2023-01-10T17:00:00Z,CANN,22.899999618530273,Air Temperature Avg
2023-01-10T15:59:59Z,CANN,24,Air Temperature Avg
2023-01-10T15:00:00Z,CANN,25.100000381469727,Air Temperature Avg
2023-01-10T14:00:00Z,CANN,26.200000762939453,Air Temperature Avg
2023-01-10T12:59:59Z,CANN,27,Air Temperature Avg
2023-01-10T12:00:00Z,CANN,30,Air Temperature Avg
2023-01-10T11:00:00Z,CANN,32.79999923706055,Air Temperature Avg
2023-01-10T09:59:59Z,CANN,33,Air Temperature Avg
2023-01-10T09:00:00Z,CANN,34.29999923706055,Air Temperature Avg
2023-01-10T08:00:00Z,CANN,32.099998474121094,Air Temperature Avg
2023-01-17T06:59:59Z,CANN,16.700000762939453,Air Temperature Avg
2023-01-17T06:00:00Z,CANN,15.300000190734863,Air Temperature Avg
2023-01-17T05:00:00Z,CANN,14.399999618530273,Air Temperature Avg
2023-01-17T03:59:59Z,CANN,14.800000190734863,Air Temperature Avg
2023-01-17T03:00:00Z,CANN,15.300000190734863,Air Temperature Avg
2023-01-17T02:00:00Z,CANN,16.100000381469727,Air Temperature Avg
2023-01-17T00:59:59Z,CANN,16.899999618530273,Air Temperature Avg
2023-01-17T00:00:00Z,CANN,17.5,Air Temperature Avg
2023-01-16T23:00:00Z,CANN,17.299999237060547,Air Temperature Avg
2023-01-16T21:59:59Z,CANN,18,Air Temperature Avg
2023-01-16T21:00:00Z,CANN,19.100000381469727,Air Temperature Avg
2023-01-16T20:00:00Z,CANN,19.899999618530273,Air Temperature Avg
2023-01-16T18:59:59Z,CANN,20.5,Air Temperature Avg
2023-01-16T18:00:00Z,CANN,21.700000762939453,Air Temperature Avg
2023-01-16T17:00:00Z,CANN,22.700000762939453,Air Temperature Avg
2023-01-16T15:59:59Z,CANN,23.299999237060547,Air Temperature Avg
2023-01-16T15:00:00Z,CANN,23.700000762939453,Air Temperature Avg
2023-01-16T14:00:00Z,CANN,23.899999618530273,Air Temperature Avg
2023-01-16T12:59:59Z,CANN,24.299999237060547,Air Temperature Avg
2023-01-16T12:00:00Z,CANN,23.799999237060547,Air Temperature Avg
2023-01-16T11:00:00Z,CANN,23.399999618530273,Air Temperature Avg
2023-01-16T09:59:59Z,CANN,23.299999237060547,Air Temperature Avg
2023-01-16T09:00:00Z,CANN,22,Air Temperature Avg
2023-01-16T08:00:00Z,CANN,20.5,Air Temperature Avg
2024-01-15T05:00:00Z,CANN,24.200000762939453,Air Temperature Avg
2024-01-15T03:59:59Z,CANN,24.700000762939453,Air Temperature Avg
2024-01-15T03:00:00Z,CANN,25.5,Air Temperature Avg
2024-01-15T02:00:00Z,CANN,26.100000381469727,Air Temperature Avg
2024-01-15T00:59:59Z,CANN,26.5,Air Temperature Avg
2024-01-15T00:00:00Z,CANN,25.700000762939453,Air Temperature Avg
2024-01-14T23:00:00Z,CANN,26,Air Temperature Avg
2024-01-14T21:59:59Z,CANN,27.200000762939453,Air Temperature Avg
2024-01-14T21:00:00Z,CANN,29.700000762939453,Air Temperature Avg
2024-01-14T20:00:00Z,CANN,31.100000381469727,Air Temperature Avg
2024-01-14T18:59:59Z,CANN,32.29999923706055,Air Temperature Avg
2024-01-14T18:00:00Z,CANN,34,Air Temperature Avg
2024-01-14T17:00:00Z,CANN,34.79999923706055,Air Temperature Avg
2024-01-14T15:59:59Z,CANN,35.70000076293945,Air Temperature Avg
2024-01-14T15:00:00Z,CANN,35.79999923706055,Air Temperature Avg
2024-01-14T14:00:00Z,CANN,34.900001525878906,Air Temperature Avg
2024-01-14T12:59:59Z,CANN,34.400001525878906,Air Temperature Avg
2024-01-14T12:00:00Z,CANN,33.599998474121094,Air Temperature Avg
2023-01-12T06:59:59Z,CANN,22.399999618530273,Air Temperature Avg
2023-01-12T06:00:00Z,CANN,20.299999237060547,Air Temperature Avg
2023-01-12T05:00:00Z,CANN,17.899999618530273,Air Temperature Avg
2023-01-12T03:59:59Z,CANN,18.399999618530273,Air Temperature Avg
2023-01-12T03:00:00Z,CANN,17.299999237060547,Air Temperature Avg
2023-01-12T02:00:00Z,CANN,17.899999618530273,Air Temperature Avg
2023-01-12T00:59:59Z,CANN,19.100000381469727,Air Temperature Avg
2023-01-12T00:00:00Z,CANN,19.600000381469727,Air Temperature Avg
2023-01-11T23:00:00Z,CANN,19.899999618530273,Air Temperature Avg
2023-01-11T21:59:59Z,CANN,20.200000762939453,Air Temperature Avg
2023-01-11T21:00:00Z,CANN,20.399999618530273,Air Temperature Avg
2023-01-11T20:00:00Z,CANN,20.799999237060547,Air Temperature Avg
2023-01-11T18:59:59Z,CANN,21,Air Temperature Avg
2023-01-11T18:00:00Z,CANN,22.200000762939453,Air Temperature Avg
2023-01-11T17:00:00Z,CANN,23.100000381469727,Air Temperature Avg
2023-01-11T15:59:59Z,CANN,24.200000762939453,Air Temperature Avg
2023-01-11T15:00:00Z,CANN,24.5,Air Temperature Avg
2023-01-11T14:00:00Z,CANN,24.899999618530273,Air Temperature Avg
2023-01-11T12:59:59Z,CANN,25.299999237060547,Air Temperature Avg
2023-01-11T12:00:00Z,CANN,25.600000381469727,Air Temperature Avg
2023-01-11T11:00:00Z,CANN,25.799999237060547,Air Temperature Avg
2023-01-11T09:59:59Z,CANN,25.200000762939453,Air Temperature Avg
2023-01-11T09:00:00Z,CANN,23.600000381469727,Air Temperature Avg
2023-01-11T08:00:00Z,CANN,22.299999237060547,Air Temperature Avg
2023-01-14T06:59:59Z,CANN,17.799999237060547,Air Temperature Avg
2023-01-14T06:00:00Z,CANN,16.100000381469727,Air Temperature Avg
2023-01-14T05:00:00Z,CANN,15.100000381469727,Air Temperature Avg
2023-01-14T03:59:59Z,CANN,15.699999809265137,Air Temperature Avg
2023-01-14T03:00:00Z,CANN,17.100000381469727,Air Temperature Avg
2023-01-14T02:00:00Z,CANN,18.399999618530273,Air Temperature Avg
2023-01-14T00:59:59Z,CANN,19.399999618530273,Air Temperature Avg
2023-01-14T00:00:00Z,CANN,20.399999618530273,Air Temperature Avg
2023-01-13T23:00:00Z,CANN,21.399999618530273,Air Temperature Avg
2023-01-13T21:59:59Z,CANN,22.799999237060547,Air Temperature Avg
2023-01-13T21:00:00Z,CANN,23.299999237060547,Air Temperature Avg
2023-01-13T20:00:00Z,CANN,22.799999237060547,Air Temperature Avg
2023-01-13T18:59:59Z,CANN,23,Air Temperature Avg
2023-01-13T18:00:00Z,CANN,24.299999237060547,Air Temperature Avg
2023-01-13T17:00:00Z,CANN,25.200000762939453,Air Temperature Avg
2023-01-13T15:59:59Z,CANN,25.600000381469727,Air Temperature Avg
2023-01-13T15:00:00Z,CANN,26.5,Air Temperature Avg
2023-01-13T14:00:00Z,CANN,26.899999618530273,Air Temperature Avg
2023-01-13T12:59:59Z,CANN,26.399999618530273,Air Temperature Avg
2023-01-13T12:00:00Z,CANN,26.399999618530273,Air Temperature Avg
2023-01-13T11:00:00Z,CANN,26.5,Air Temperature Avg
2023-01-13T09:59:59Z,CANN,26.799999237060547,Air Temperature Avg
2023-01-13T09:00:00Z,CANN,25.700000762939453,Air Temperature Avg
2023-01-13T08:00:00Z,CANN,23.600000381469727,Air Temperature Avg
2023-01-16T06:59:59Z,CANN,18.899999618530273,Air Temperature Avg
2023-01-16T06:00:00Z,CANN,17.399999618530273,Air Temperature Avg
2023-01-16T05:00:00Z,CANN,16.700000762939453,Air Temperature Avg
2023-01-16T03:59:59Z,CANN,17,Air Temperature Avg
2023-01-16T03:00:00Z,CANN,17.5,Air Temperature Avg
2023-01-16T02:00:00Z,CANN,18.100000381469727,Air Temperature Avg
2023-01-16T00:59:59Z,CANN,18.799999237060547,Air Temperature Avg
2023-01-16T00:00:00Z,CANN,19.700000762939453,Air Temperature Avg
2023-01-15T23:00:00Z,CANN,20.399999618530273,Air Temperature Avg
